row_id,zone_id,zone_name,state,city,week_start_date,week_end_date,week_number,year,data_source,zone_flood_risk_base,zone_elevation_m,zone_elevation_category,zone_drainage_quality,zone_drainage_score,zone_area_sqkm,zone_population_density,zone_proximity_water_body_km,zone_road_network_density,historical_flood_count_5yr,historical_avg_disruption_days_yr,historical_rsmd_count_5yr,month,quarter,is_northeast_monsoon,is_southwest_monsoon,is_summer_season,is_winter_season,festival_week,festival_name,cyclone_season_active,rainfall_mm,max_daily_rainfall_mm,avg_daily_rainfall_mm,rainfall_7d_rolling_mm,rainfall_30d_rolling_mm,rainfall_trend_slope,humidity_avg_pct,humidity_max_pct,temp_avg_celsius,temp_max_celsius,temp_min_celsius,wind_speed_avg_kmh,wind_speed_max_kmh,sea_level_pressure_hpa,cloud_cover_pct,AQI_avg,heatwave_declared,flood_alert_level,ndma_alert_level,ndma_emergency_alert_active,cyclone_warning_active,imd_forecast_rain_7d_mm,rsmd_news_score,rsmd_news_source_count,google_maps_congestion_index,stfi_event_confirmed,stfi_event_severity,rsmd_event_confirmed,rsmd_event_type,rsmd_event_severity,disruption_event_active,prev_week_risk_score,prev_2week_risk_score,prev_4week_risk_score,same_week_last_year_risk,same_week_2yr_ago_risk,prev_week_rainfall_mm,prev_month_avg_rainfall_mm,zone_risk_score,is_disruption_week,seasonal_loading_factor,disruption_type_actual
RISK-VELACHERY-2018-W23,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-06-04,2018-06-10,23,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.85,4,12.4,2,6,2,0,1,0,0,0,NONE,0,40.1326,26.9062,5.7332,43.7812,184.1478,3.2735,62.3461,63.5849,26.5017,29.0711,23.5838,22.7919,31.1422,1008.3522,3.4902,119.2281,0,0,1,0,0,58.3313,0.0764,0,0.38,0,NONE,0,NONE,NONE,0,0.1101,0.1148,0.0758,0.5876,0.283,3.1267,1.1476000000000002,0.3352,0,0.05,NONE
RISK-VELACHERY-2018-W24,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-06-11,2018-06-17,24,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.78,4,12.4,2,6,2,0,1,0,0,0,NONE,0,23.5525,17.6243,3.3646,57.9338,153.7891,-3.8702,60.45,63.3851,28.1538,31.4197,25.3672,20.0841,34.7911,1014.0183,6.3027,58.5197,0,0,0,0,0,12.6349,0.3637,1,0.3651,0,NONE,0,NONE,NONE,0,0.3352,0.1101,0.1272,0.4606,0.2791,40.1326,2.0905750000000003,0.2814,0,0.05,NONE
RISK-VELACHERY-2018-W25,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-06-18,2018-06-24,25,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.77,4,12.4,2,6,2,0,1,0,0,0,NONE,0,49.3837,30.145,7.0548,50.409,72.3579,-2.0682,67.6006,73.0151,30.7867,36.1163,25.8298,22.7558,30.4395,1014.8686,47.2275,73.1784,0,0,1,0,0,55.9387,0.1646,0,0.305,0,NONE,0,NONE,NONE,0,0.2814,0.3352,0.1148,1.0,0.381,23.5525,2.493325,0.3988,0,0.12,NONE
RISK-VELACHERY-2018-W26,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-06-25,2018-07-01,26,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.68,4,12.4,2,6,2,0,1,0,0,0,NONE,0,34.325,22.9798,4.9036,58.7722,184.9414,9.5648,77.4259,91.0407,31.6616,36.8389,29.4671,11.692,18.7831,1008.226,34.4208,69.14,0,0,1,0,0,33.7642,0.2412,0,0.3713,0,NONE,0,NONE,NONE,0,0.3988,0.2814,0.1101,1.0,0.3916,49.3837,4.149825,0.4044,0,0.12,NONE
RISK-VELACHERY-2018-W27,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-07-02,2018-07-08,27,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.66,4,12.4,2,7,3,0,1,0,0,0,NONE,0,39.499,31.1086,5.6427,60.8532,121.0118,-0.8691,74.678,76.2847,28.1534,31.8775,25.4345,24.5736,31.9907,1011.0181,67.6638,107.4526,0,0,0,0,0,43.2634,0.1965,1,0.2593,0,NONE,0,NONE,NONE,0,0.4044,0.3988,0.3352,1.0,0.2824,34.325,5.26405,0.3562,0,0.12,NONE
RISK-VELACHERY-2018-W28,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-07-09,2018-07-15,28,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.73,4,12.4,2,7,3,0,1,0,0,0,NONE,0,19.6089,15.0524,2.8013,42.7505,84.6407,1.7432,80.7478,83.5786,34.9343,38.753,29.8427,16.0389,32.5818,1014.0916,58.1645,101.0013,0,0,0,0,0,11.0014,0.1395,0,0.1474,0,NONE,0,NONE,NONE,0,0.3562,0.4044,0.2814,0.6085,0.3564,39.499,5.241425,0.326,0,0.05,NONE
RISK-VELACHERY-2018-W29,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-07-16,2018-07-22,29,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.57,4,12.4,2,7,3,0,1,0,0,0,NONE,0,8.2375,6.3091,1.1768,47.308,155.4293,9.9115,60.297,74.0138,29.818,33.6224,24.3257,24.1587,39.3139,1010.7532,66.8891,143.3571,0,0,0,0,0,8.0942,0.2211,0,0.4802,0,NONE,0,NONE,NONE,0,0.326,0.3562,0.3988,0.5153,0.3406,19.6089,5.1006,0.2835,0,0.05,NONE
RISK-VELACHERY-2018-W30,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-07-23,2018-07-29,30,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.62,4,12.4,2,7,3,0,1,0,0,0,NONE,0,25.9077,17.1375,3.7011,75.029,266.0967,-2.3257,63.4565,71.2437,26.8207,31.4387,24.571,9.6451,27.8631,1011.1787,47.6418,51.5786,0,0,0,0,0,37.106,0.3642,0,0.4297,0,NONE,0,NONE,NONE,0,0.2835,0.326,0.4044,0.814,0.3197,8.2375,3.6311,0.2807,0,0.05,NONE
RISK-VELACHERY-2018-W31,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-07-30,2018-08-05,31,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.81,4,12.4,2,7,3,0,1,0,0,0,NONE,0,32.9957,21.9436,4.7137,80.8172,86.9605,-2.7101,79.2411,79.5991,34.654,37.6545,32.6262,11.0719,28.1636,1008.8828,87.4758,105.4472,0,0,0,0,0,19.7152,0.0248,0,0.3533,0,NONE,0,NONE,NONE,0,0.2807,0.2835,0.3562,0.7715,0.3433,25.9077,3.330475,0.3519,0,0.12,NONE
RISK-VELACHERY-2018-W32,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-08-06,2018-08-12,32,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.56,4,12.4,2,8,3,0,1,0,0,0,NONE,0,35.5215,27.2558,5.0745,71.1245,180.8252,3.9479,77.606,86.0766,27.5623,31.0138,22.0466,16.3455,25.0192,1010.9223,76.323,149.9246,0,0,1,0,0,45.0611,0.2562,1,0.2497,0,NONE,0,NONE,NONE,0,0.3519,0.2807,0.326,0.8469,0.11,32.9957,3.098225,0.3872,0,0.12,NONE
RISK-VELACHERY-2018-W33,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-08-13,2018-08-19,33,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.57,4,12.4,2,8,3,0,1,0,0,0,NONE,0,24.4548,14.7022,3.4935,39.0179,124.6986,-3.0389,72.5031,77.653,34.1284,37.8793,29.5337,18.2591,32.6452,1014.8931,23.0429,65.0453,0,0,0,0,0,31.8507,0.1413,1,0.3262,0,NONE,0,NONE,NONE,0,0.3872,0.3519,0.2835,1.0,0.0796,35.5215,3.666525,0.3055,0,0.05,NONE
RISK-VELACHERY-2018-W34,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-08-20,2018-08-26,34,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.88,4,12.4,2,8,3,0,1,0,0,0,NONE,0,5.5532,3.5266,0.7933,40.4427,107.3224,-2.282,68.8106,75.4172,30.8755,36.704,26.684,22.9335,30.5494,1008.0642,46.1315,139.3607,0,0,0,0,0,6.3316,0.0129,0,0.2399,0,NONE,0,NONE,NONE,0,0.3055,0.3872,0.2807,1.0,0.1535,24.4548,4.2457,0.2514,0,0.05,NONE
RISK-VELACHERY-2018-W35,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-08-27,2018-09-02,35,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.61,4,12.4,2,8,3,0,1,0,0,0,NONE,0,0.7156,0.4436,0.1022,17.1162,109.1466,3.6403,72.2397,80.2512,26.1125,29.5295,23.5846,17.8808,32.3067,1012.9939,92.9314,105.3249,0,0,0,0,0,0.4828,0.3112,0,0.2614,0,NONE,0,NONE,NONE,0,0.2514,0.3055,0.3519,1.0,0.1046,5.5532,3.51875,0.2705,0,0.05,NONE
RISK-VELACHERY-2018-W36,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-09-03,2018-09-09,36,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.6,4,12.4,2,9,3,0,1,0,0,0,NONE,0,37.0595,22.4872,5.2942,37.7739,90.6353,0.9615,65.1133,78.4273,32.8115,36.5178,30.1523,14.5822,23.8901,1010.9163,21.8334,72.6009,0,0,1,0,0,55.283,0.2726,0,0.3822,0,NONE,0,NONE,NONE,0,0.2705,0.2514,0.3872,1.0,0.1224,0.7156,2.365875,0.3482,0,0.05,NONE
RISK-VELACHERY-2018-W37,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-09-10,2018-09-16,37,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.62,4,12.4,2,9,3,0,1,0,0,0,NONE,0,8.8104,5.3895,1.2586,39.0252,220.6597,8.842,77.3821,80.5493,33.8852,37.8409,28.6205,7.3186,21.5649,1013.8315,60.7682,75.115,0,0,1,0,0,7.1835,0.3798,0,0.4709,0,NONE,0,NONE,NONE,0,0.3482,0.2705,0.3055,0.4194,0.0917,37.0595,2.4208,0.3129,0,0.05,NONE
RISK-VELACHERY-2018-W38,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-09-17,2018-09-23,38,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.61,4,12.4,2,9,3,0,1,0,0,0,NONE,0,21.9106,16.1537,3.1301,67.6453,243.1762,8.1105,73.2071,78.451,29.4654,34.8803,25.8963,5.8211,11.0443,1012.1393,69.5927,118.1416,0,0,1,0,0,16.9026,0.3202,1,0.3015,0,NONE,0,NONE,NONE,0,0.3129,0.3482,0.2514,0.9088,0.0811,8.8104,1.862075,0.3445,0,0.05,NONE
RISK-VELACHERY-2018-W39,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-09-24,2018-09-30,39,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.81,4,12.4,2,9,3,0,1,0,0,0,NONE,0,47.0802,33.033,6.7257,58.0993,231.3179,4.956,69.1579,75.6537,32.3855,34.6221,26.6859,11.6844,25.1231,1012.4978,9.5913,137.9738,0,0,0,0,0,43.1044,0.2557,0,0.2847,0,NONE,0,NONE,NONE,0,0.3445,0.3129,0.2705,0.4234,0.1033,21.9106,2.446275,0.3374,0,0.05,NONE
RISK-VELACHERY-2018-W40,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-10-01,2018-10-07,40,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.64,4,12.4,2,10,4,1,0,0,0,0,NONE,1,23.067,16.0832,3.2953,42.9236,115.3467,8.9327,92.8714,100.0,28.5942,33.3872,25.8972,19.7984,28.1401,1014.1437,62.9946,73.7771,0,0,1,0,0,18.5936,0.2434,0,0.1399,0,NONE,0,NONE,NONE,0,0.3374,0.3445,0.3482,0.4762,0.0943,47.0802,4.10215,0.5398,0,0.2,NONE
RISK-VELACHERY-2018-W40,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-10-01,2018-10-07,40,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.78,4,12.4,2,10,4,1,0,0,0,0,NONE,1,232.0448,171.7595,33.1493,276.1667,354.2967,4.1835,85.7818,93.113,25.8002,30.1195,20.6558,20.1985,27.4739,1012.1391,65.2759,119.4217,0,3,3,1,0,270.9433,0.0174,1,0.308,1,EXTREME,0,NONE,NONE,1,0.5398,0.3374,0.3129,0.8701,0.109,23.067,3.602425,1.0,1,0.65,STFI
RISK-VELACHERY-2018-W40,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-10-01,2018-10-07,40,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.7,4,12.4,2,10,4,1,0,0,0,0,NONE,1,218.1243,150.4383,31.1606,233.5522,388.5523,0.4735,88.1822,100.0,24.8446,28.1321,20.152,21.8288,33.9032,1009.6392,59.8866,140.4909,0,3,3,1,0,253.3692,0.0659,1,0.4682,1,EXTREME,0,NONE,NONE,1,1.0,0.5398,0.3445,0.525,0.1049,232.0448,11.5751,1.0,1,0.65,STFI
RISK-VELACHERY-2018-W40,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-10-01,2018-10-07,40,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.6,4,12.4,2,10,4,1,0,0,0,1,DIWALI,1,226.1696,162.92,32.3099,243.0084,364.6296,4.9517,95.1285,100.0,24.7997,27.4911,21.0873,14.802,22.9245,1008.2381,50.8807,77.1547,0,3,3,1,0,254.4314,0.0691,1,0.796,1,EXTREME,0,NONE,NONE,1,1.0,1.0,0.3374,0.7119,0.0969,218.1243,18.582725,1.0,1,0.65,STFI
RISK-VELACHERY-2018-W40,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-10-01,2018-10-07,40,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.6,4,12.4,2,10,4,1,0,0,0,0,NONE,1,173.6905,134.3005,24.8129,202.1319,235.3419,3.2357,89.6567,95.8676,25.7992,30.9964,22.5668,18.0879,24.9459,1012.4878,65.1662,110.0216,0,2,2,1,0,142.2843,0.3501,0,0.3882,1,SEVERE,0,NONE,NONE,1,1.0,1.0,0.5398,0.3548,0.1186,226.1696,24.978775,1.0,1,0.65,STFI
RISK-VELACHERY-2018-W40,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-10-01,2018-10-07,40,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.64,4,12.4,2,10,4,1,0,0,0,0,NONE,1,210.3583,136.7256,30.0512,221.0853,301.9689,1.0049,95.4973,98.9763,28.6397,32.8168,23.5004,21.8948,40.8024,1011.3314,50.3807,72.5179,0,2,3,1,0,287.8814,0.2858,0,0.4614,1,EXTREME,0,NONE,NONE,1,1.0,1.0,1.0,0.393,0.1019,173.6905,30.358175,1.0,1,0.65,STFI
RISK-VELACHERY-2018-W40,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-10-01,2018-10-07,40,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.75,4,12.4,2,10,4,1,0,0,0,0,NONE,1,242.3296,148.9788,34.6185,247.5612,390.176,-0.305,87.1677,88.2432,27.0805,32.418,24.6683,12.5457,28.6273,1014.6991,70.3931,138.3734,0,2,3,1,0,265.7529,0.3492,1,0.484,1,EXTREME,0,NONE,NONE,1,1.0,1.0,1.0,0.3274,0.1375,210.3583,29.58365,1.0,1,0.65,STFI
RISK-VELACHERY-2018-W40,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-10-01,2018-10-07,40,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.55,4,12.4,2,10,4,1,0,0,0,0,NONE,1,163.9212,116.0843,23.4173,203.5737,273.7261,-0.7612,92.5518,98.1396,27.1418,29.6684,24.5824,17.4299,28.5008,1013.6005,68.7171,59.429,0,3,3,1,0,221.2718,0.1585,1,0.2195,1,SEVERE,0,NONE,NONE,1,1.0,1.0,1.0,0.3135,0.1151,242.3296,30.448125,1.0,1,0.65,STFI
RISK-VELACHERY-2018-W40,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-10-01,2018-10-07,40,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.65,4,12.4,2,10,4,1,0,0,0,0,NONE,1,248.9723,154.3422,35.5675,291.4351,474.6662,-1.969,95.1308,100.0,27.0835,30.6566,23.1156,11.4275,25.5851,1011.5291,56.5752,90.3407,0,2,2,1,0,365.9425,0.1005,0,0.4711,1,EXTREME,0,NONE,NONE,1,1.0,1.0,1.0,0.3468,0.1682,163.9212,28.224975,1.0,1,0.65,STFI
RISK-VELACHERY-2018-W40,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-10-01,2018-10-07,40,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.64,4,12.4,2,10,4,1,0,0,0,0,NONE,1,244.0377,182.3213,34.8625,285.9885,467.4666,6.7661,95.1049,97.8465,24.9255,28.0158,21.2966,6.3003,18.54,1010.2491,90.4732,130.5478,0,2,2,1,0,200.6845,0.0615,0,0.4452,1,EXTREME,0,NONE,NONE,1,1.0,1.0,1.0,0.252,0.3231,248.9723,30.913625,1.0,1,0.65,STFI
RISK-VELACHERY-2018-W40,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-10-01,2018-10-07,40,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.5,4,12.4,2,10,4,1,0,0,0,0,NONE,1,166.1745,111.4792,23.7392,175.2763,339.6591,-3.805,86.5942,92.7005,25.4705,28.2915,22.1543,7.0929,22.798,1014.9347,72.8415,54.9717,0,3,3,1,0,236.8548,0.3294,1,0.4087,1,SEVERE,0,NONE,NONE,1,1.0,1.0,1.0,0.3004,0.3192,244.0377,32.11645,1.0,1,0.65,STFI
RISK-VELACHERY-2018-W41,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-10-08,2018-10-14,41,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.53,4,12.4,2,10,4,1,0,0,0,0,NONE,1,138.1629,95.3537,19.7376,145.3706,276.8796,-0.8179,82.9117,92.6923,24.566,27.3523,19.5786,23.0366,35.5769,1009.9504,58.2533,101.545,0,2,3,1,0,153.9882,0.0945,1,0.1909,1,MODERATE,0,NONE,NONE,1,1.0,1.0,1.0,0.35,0.3238,166.1745,29.396625,0.9896,1,0.65,STFI
RISK-VELACHERY-2018-W42,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-10-15,2018-10-21,42,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.61,4,12.4,2,10,4,1,0,0,0,0,NONE,1,101.7183,76.919,14.5312,120.4669,293.9946,-4.5895,75.1196,88.7687,26.6655,31.6952,22.2335,21.9278,40.102,1008.0254,58.6896,74.3946,0,2,2,1,0,66.3785,0.3372,1,0.1386,1,MODERATE,0,NONE,NONE,1,0.9896,1.0,1.0,0.3673,0.4249,138.1629,28.4767,0.8165,1,0.5,STFI
RISK-VELACHERY-2018-W43,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-10-22,2018-10-28,43,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.52,4,12.4,2,10,4,1,0,0,0,0,NONE,1,122.3283,83.12,17.4755,165.6332,278.9798,-3.0793,89.2447,93.1676,29.01,34.2686,24.6617,9.7586,19.665,1009.8855,74.1091,78.8392,0,2,1,0,0,86.2805,0.0751,1,0.4566,1,MODERATE,0,NONE,NONE,1,0.8165,0.9896,1.0,0.5889,0.3095,101.7183,23.217625,0.8313,1,0.5,STFI
RISK-VELACHERY-2018-W44,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-10-29,2018-11-04,44,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.59,4,12.4,2,10,4,1,0,0,0,1,DIWALI,1,60.3208,38.5409,8.6173,96.776,143.3755,3.5069,70.7361,77.5723,26.7822,30.957,21.165,18.0461,32.5293,1011.6957,69.5667,127.6143,0,1,2,1,0,47.5023,0.2982,1,0.6385,0,NONE,0,NONE,NONE,0,0.8313,0.8165,1.0,0.5962,0.3378,122.3283,18.870875,0.6436,1,0.2,NONE
RISK-VELACHERY-2018-W44,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-11-01,2018-11-07,44,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.65,4,12.4,2,11,4,1,0,0,0,0,NONE,1,244.5055,188.4581,34.9294,252.6696,282.1785,9.4748,90.8193,91.5369,27.3153,30.369,21.5939,9.7362,25.9158,1014.414,92.9959,63.4811,0,2,2,1,0,206.336,0.1876,0,0.3569,1,EXTREME,0,NONE,NONE,1,0.6436,0.8313,0.9896,0.144,0.3061,60.3208,15.0904,1.0,1,0.65,STFI
RISK-VELACHERY-2018-W44,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-11-01,2018-11-07,44,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.74,4,12.4,2,11,4,1,0,0,0,0,NONE,1,168.4318,112.5458,24.0617,179.0167,335.811,2.9539,89.8751,94.5811,25.946,30.254,23.8902,16.3572,30.9921,1011.2595,82.9629,136.4055,0,3,3,1,0,249.8454,0.2661,0,0.1708,1,SEVERE,0,NONE,NONE,1,1.0,0.6436,0.8165,0.0984,0.3198,244.5055,18.88835,1.0,1,0.65,STFI
RISK-VELACHERY-2018-W44,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-11-01,2018-11-07,44,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.57,4,12.4,2,11,4,1,0,0,0,0,NONE,1,241.7603,181.8605,34.5372,283.8891,421.2975,-4.9099,91.2544,100.0,28.7198,30.8414,23.9005,18.1141,34.0376,1014.8539,71.344,88.4303,0,3,3,1,0,131.8469,0.0461,1,0.2864,1,EXTREME,0,NONE,NONE,1,1.0,1.0,0.8313,0.0936,0.3196,168.4318,21.270975,1.0,1,0.65,STFI
RISK-VELACHERY-2018-W44,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-11-01,2018-11-07,44,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.86,4,12.4,2,11,4,1,0,0,0,0,NONE,1,192.5167,130.1422,27.5024,202.4964,308.4155,4.1758,97.3471,100.0,28.9724,34.6486,26.1815,9.3968,20.0005,1009.5759,61.1399,56.8415,0,3,2,1,0,192.0861,0.397,1,0.1111,1,SEVERE,0,NONE,NONE,1,1.0,1.0,0.6436,0.1552,0.3211,241.7603,25.5364,1.0,1,0.65,STFI
RISK-VELACHERY-2018-W44,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-11-01,2018-11-07,44,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.67,4,12.4,2,11,4,1,0,0,0,0,NONE,1,175.5847,136.028,25.0835,214.3533,255.2,7.6231,86.7275,90.7903,25.2882,31.1866,22.7582,23.7949,38.8412,1013.7608,97.6938,107.8527,0,2,2,1,0,191.242,0.3855,1,0.2531,1,SEVERE,0,NONE,NONE,1,1.0,1.0,1.0,0.0997,0.2991,192.5167,30.257675,1.0,1,0.65,STFI
RISK-VELACHERY-2018-W44,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-11-01,2018-11-07,44,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.89,4,12.4,2,11,4,1,0,0,0,1,DIWALI,1,31.4664,25.0798,4.4952,40.3976,234.8896,4.4901,91.1304,99.9693,27.2154,30.1446,21.7941,24.5253,43.9616,1014.19,85.5533,110.7856,0,0,0,0,0,17.5606,0.1855,1,0.6256,0,NONE,0,NONE,NONE,0,1.0,1.0,1.0,0.1203,0.3009,175.5847,27.7962,0.489,0,0.12,NONE
RISK-VELACHERY-2018-W44,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-11-01,2018-11-07,44,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.59,4,12.4,2,11,4,1,0,0,0,1,DIWALI,1,32.0649,22.5445,4.5807,76.478,214.0651,0.6542,73.3442,82.3437,27.9244,32.2012,23.9944,5.9987,12.2772,1013.5301,81.6199,115.8148,0,0,0,0,0,27.9054,0.2731,1,0.912,0,NONE,0,NONE,NONE,0,0.489,1.0,1.0,0.1104,0.3372,31.4664,22.904575,0.4335,0,0.12,NONE
RISK-VELACHERY-2018-W44,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-11-01,2018-11-07,44,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.69,4,12.4,2,11,4,1,0,0,0,1,DIWALI,1,105.3425,79.135,15.0489,146.4837,271.5371,-0.497,80.8379,86.537,26.6121,31.272,22.1113,14.0749,31.2633,1014.975,70.2055,90.4222,0,2,2,1,0,115.3958,0.1885,1,0.708,1,MODERATE,0,NONE,NONE,1,0.4335,0.489,1.0,0.1316,0.3115,32.0649,15.41545,0.8466,1,0.5,STFI
RISK-VELACHERY-2018-W45,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-11-05,2018-11-11,45,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.66,4,12.4,2,11,4,1,0,0,0,0,NONE,1,106.7914,79.7753,15.2559,147.661,275.9122,1.0578,85.5767,90.6639,28.456,30.6349,23.0692,21.6978,34.0465,1014.5293,62.7669,139.2442,0,2,1,0,0,94.2853,0.3141,1,0.3901,1,MODERATE,0,NONE,NONE,1,0.8466,0.4335,1.0,0.1532,0.348,105.3425,12.302075,0.7393,1,0.35,STFI
RISK-VELACHERY-2018-W46,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-11-12,2018-11-18,46,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.57,4,12.4,2,11,4,1,0,0,0,0,NONE,1,69.3728,47.5439,9.9104,91.4546,219.7429,8.0536,81.2039,85.5991,28.835,31.6652,26.0676,9.1514,27.4998,1008.0709,59.1842,95.73,0,1,1,0,0,40.0307,0.1591,0,0.3723,0,NONE,0,NONE,NONE,0,0.7393,0.8466,0.489,0.0774,0.2471,106.7914,9.845175,0.6481,1,0.2,NONE
RISK-VELACHERY-2018-W47,VELACHERY,Velachery,Tamil Nadu,Chennai,2018-11-19,2018-11-25,47,2018,synthetic_historical,0.85,6.2,LOW,POOR,0.22,12.4,18500,0.3,0.55,4,12.4,2,11,4,1,0,0,0,0,NONE,1,119.7874,80.89,17.1125,161.5122,351.9438,1.909,88.0035,96.0747,25.5206,28.0497,22.0244,17.4848,25.5705,1011.3035,96.6969,71.1443,0,2,2,1,0,179.1498,0.1736,0,0.2584,1,MODERATE,0,NONE,NONE,1,0.6481,0.7393,0.4335,0.0942,0.2466,69.3728,11.198975,0.8758,1,0.5,STFI
